id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
Ugy6esShomB9XWHMiup4AaABAg,5,1,"2024-12-22 13:58:13",@kennet198,"Most annoying ad I have ever seen fuck everyone",UC3mjdpsskYHXbqc8xY8Pm0Q,http://www.youtube.com/@kennet198,0,,
Ugy6esShomB9XWHMiup4AaABAg.ACM1GeUv5YYACQrMhNk_OR,,0,"2024-12-24 10:59:07",@Obeseity-t3i,"Bro are you okay or something?",UCbQuuHMq7QQn8aQeWo3810w,http://www.youtube.com/@Obeseity-t3i,1,Ugy6esShomB9XWHMiup4AaABAg,@kennet198
Ugy6esShomB9XWHMiup4AaABAg.ACM1GeUv5YYACQrwEaZVS0,,0,"2024-12-24 11:04:07",@kennet198,"@ if you like this song let a doctor check on you",UC3mjdpsskYHXbqc8xY8Pm0Q,http://www.youtube.com/@kennet198,1,Ugy6esShomB9XWHMiup4AaABAg,@kennet198
Ugy6esShomB9XWHMiup4AaABAg.ACM1GeUv5YYACRQtFaO3cU,,1,"2024-12-24 16:18:17",@PabloSuarez-tt4gk,"@Obeseity-t3iI don’t think that it’s necessary to be on something to hate this ad. It’s everywhere I hate it too",UCtIf5ggUWirWhp_PCuBI3aw,http://www.youtube.com/@PabloSuarez-tt4gk,1,Ugy6esShomB9XWHMiup4AaABAg,@kennet198
Ugy6esShomB9XWHMiup4AaABAg.ACM1GeUv5YYACSvGDi8uLA,,0,"2024-12-25 06:11:40",@jshhlsngwp,"How do you even hate this song bro? It's really Catchy and it's Christmas today",UCvxJLvrOMDU-gzss2vRhMbw,http://www.youtube.com/@jshhlsngwp,1,Ugy6esShomB9XWHMiup4AaABAg,@kennet198
Ugy6esShomB9XWHMiup4AaABAg.ACM1GeUv5YYACTJawMFyAL,,0,"2024-12-25 09:53:05",@kennet198,"@joshuahalasan3674 ohh thats a sweet thought fr but I am not that simple",UC3mjdpsskYHXbqc8xY8Pm0Q,http://www.youtube.com/@kennet198,1,Ugy6esShomB9XWHMiup4AaABAg,@kennet198
UgymnMZeVmsvhFqn8zh4AaABAg,0,1,"2024-12-22 02:31:56",@oakrr,"Anyone here in late 2024?",UCPs9vTw7sITeU9y46YzCYrQ,http://www.youtube.com/@oakrr,0,,
UgzO9-3JiNJxg91XGL54AaABAg,0,0,"2024-12-21 16:30:10",@MARCUSYURILGIDOR,"this is so unreasonably fire!",UCWFsNf3a3vGt_5r1Mbq3hXA,http://www.youtube.com/@MARCUSYURILGIDOR,0,,
Ugz9InXaQqXF5OP9BRp4AaABAg,0,0,"2024-12-20 14:53:32",@Kollolloll,🎙️💥🏌🏻,UCqUMNzXgh3yiwnhZ0mCAhUg,http://www.youtube.com/@Kollolloll,0,,
UgxKubc9pt2rYkmOY7p4AaABAg,0,0,"2024-12-20 14:53:21",@Kollolloll,"Ugly soundtrack 😮 🦦💨📢",UCqUMNzXgh3yiwnhZ0mCAhUg,http://www.youtube.com/@Kollolloll,0,,
Ugzqi2Br1t-6m1Bz1O54AaABAg,1,1,"2024-12-20 14:52:58",@Kollolloll,"Musica mas orrible😮 Parece desinflada mi compañera limosnera 😮",UCqUMNzXgh3yiwnhZ0mCAhUg,http://www.youtube.com/@Kollolloll,0,,
Ugzqi2Br1t-6m1Bz1O54AaABAg.ACGywu6KpA8ACKN4fZ9XeK,,0,"2024-12-21 22:30:20",@MAGP_PRO,"Shut up, you not understand the music good b1tch",UCSn4G9vsikp-ffnLOnuX9Ow,http://www.youtube.com/@MAGP_PRO,1,Ugzqi2Br1t-6m1Bz1O54AaABAg,@Kollolloll
UgxvzaQH_LtLhj9gGah4AaABAg,0,0,"2024-12-19 14:53:35",@TheWeaver558,"I actually love this commercial sm",UCyl1TGw_3qGI2lOHPzY4WDA,http://www.youtube.com/@TheWeaver558,0,,
UgxwZn9n508hl_vuWFt4AaABAg,0,0,"2024-12-16 12:28:15",@emmamanger6506,"Ruined my Christmas this year. WHERE IS THE TRUCK. We don't want this B. S 😅",UCJm6lESV4nLhn50IqFrdM5Q,http://www.youtube.com/@emmamanger6506,0,,
Ugz7TW5rb5VzwKXlLAp4AaABAg,0,0,"2024-12-16 11:42:36",@HildasungaConcepcion,"Sold Out",UCyC0dMpYWn1X7IRS6JqDexQ,http://www.youtube.com/@HildasungaConcepcion,0,,
Ugx4szjoX3DBnplj1QN4AaABAg,0,1,"2024-12-12 15:08:48",@alanfoxwolf7233,"This is a better Christmas commercial than that. AI Christmas commercial from Coca-Cola that is terrible.😢",UCLdOEzDXcPNgJ5OMvD6TnCQ,http://www.youtube.com/@alanfoxwolf7233,0,,
UgwtHrD66DE27x6zwi54AaABAg,0,0,"2024-12-11 20:01:13",@SocuciusErgalla1,"Annoying voice 😢 sounds like a teenage boy",UCVukTmPfc5Qj5q2Z2u1izsw,http://www.youtube.com/@SocuciusErgalla1,0,,
UgzS78dw_ZpoiwcooSx4AaABAg,0,0,"2024-12-11 11:51:36",@galaxybean_4ever,"I keep singing this but i dont know the song. When i searched it up... I saw the song i kept on singing!",UC34zJ2Kw9eD5JAPePt8wcpw,http://www.youtube.com/@galaxybean_4ever,0,,
UgyJmNYY4lK-4WHOKqR4AaABAg,0,0,"2024-12-10 05:46:58",@Alte12Ego,"Nope! The world needs Jesus not Santa",UC0KVVEYi1VUR9KFTlUZrTcg,http://www.youtube.com/@Alte12Ego,0,,
UgzFrHA22BY5AZGBvpt4AaABAg,0,0,"2024-12-08 20:28:17",@complicationsa6545,"It's that time of the year againg i am so excited",UCVTOhpppnwWyefNFxzYL2FQ,http://www.youtube.com/@complicationsa6545,0,,
UgxLYshkKid8wZZrok14AaABAg,0,1,"2024-12-08 11:04:37",@KidMarkGamboa,"FUCK 0:01",UCFTS267qyIKznuesp4q1iTA,http://www.youtube.com/@KidMarkGamboa,0,,
UgyllYW6TiIZFSJIKSd4AaABAg,0,10,"2024-12-08 10:55:05",@Soviet_Doge,"This is my favorite commercial so far it's so nostalgic!✨",UCA99XdPRy5gM-q1sHAAtBsw,http://www.youtube.com/@Soviet_Doge,0,,
UgyczW9EaIaCz8mkOrt4AaABAg,0,0,"2024-12-07 06:51:17",@stupidlystupid1,"Lois Griffin",UCmw2eksp9KhaNX8lpP_3S_A,http://www.youtube.com/@stupidlystupid1,0,,
Ugz7cdriKbOYhC8Lj2F4AaABAg,0,0,"2024-12-06 15:29:31",@DRIPPY_FR,"Song name Anyone can Be santa from celeste",UCHaSQNaolK7EVZ0InFx6zjQ,http://www.youtube.com/@DRIPPY_FR,0,,
Ugw45Sf-Rd8N1PS42IN4AaABAg,0,0,"2024-12-03 14:07:08",@halfaviation,"My fav voice",UCNRUqlya1sopPQQ50g6zPvA,http://www.youtube.com/@halfaviation,0,,
UgxtNvO2mkcEM6U3OCJ4AaABAg,0,0,"2024-12-03 12:17:51",@SandNukes,"ENYWAN CAN BE SAAANNTªªªªªªªªh 🗣🗣🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥💯💯💯💯 IFANTASIZDALOH 😏 HWITHISADUPONMIHAY 🤑 ENISODUSCHRMISBRED 😵‍💫 IKUPESANTAKLAW 🗣🔥🔥🔥🔥💯💯💯💯💯",UCEyX8EGnYH6EKGCKKYncn4g,http://www.youtube.com/@SandNukes,0,,
Ugx8aIzSwCa8DbX0QfF4AaABAg,0,0,"2024-12-03 05:21:29",@bellamendozabravo4195,"This is the kindest video ive ever seen🥹",UC0mlik_H6Q5-r0DfaPXtRkA,http://www.youtube.com/@bellamendozabravo4195,0,,
UgzcCZNHAI1Ek_vvZtB4AaABAg,0,4,"2024-12-02 04:44:56",@johntrespuer7960,"This song is fire🗣️🔥🔥🔥",UCnAZesiepvco7dd4VSNVHaA,http://www.youtube.com/@johntrespuer7960,0,,
Ugxiionuz50ECVsPCVx4AaABAg,0,0,"2024-11-26 11:29:47",@AFFINITY_1827,"You mean the world needs more coke.",UCDSwE7XZsz_GZtP2Isecmjw,http://www.youtube.com/@AFFINITY_1827,0,,
UgyHVdh3I87q3pKF8YN4AaABAg,0,0,"2024-11-25 10:28:24",@Mydumbasscouldntthinkofauser,"The song name is ""Anyone can be Santa Claus"" by Celeste (YouTube pls don't send this comment to a random video)",UCB2kWNFoVKdKZocCe054tdw,http://www.youtube.com/@Mydumbasscouldntthinkofauser,0,,
UgxOxY-vpva_L6BRH014AaABAg,0,0,"2024-11-23 23:34:43",@rmstore6911,B,UCLej3Z4tDgdd2Sxh7DLYgLw,http://www.youtube.com/@rmstore6911,0,,
UgyLSIe6ctQkZHcRPL94AaABAg,0,0,"2024-11-23 23:34:31",@rmstore6911,A,UCLej3Z4tDgdd2Sxh7DLYgLw,http://www.youtube.com/@rmstore6911,0,,
UgzA6yHQutoPNpq-0yt4AaABAg,0,1,"2024-11-23 23:31:08",@rmstore6911,"SANTA CLAAAAAAUUUUUUUUUUUUUS 0:15",UCLej3Z4tDgdd2Sxh7DLYgLw,http://www.youtube.com/@rmstore6911,0,,
Ugx4naVklmtiwK2pmop4AaABAg,3,53,"2024-11-22 14:19:17",@zaijanadrianne7739,"For those who didnt know the lyrics here it is: Anyone can play santa. I fantasized it alot, with this hat upon my head and a sort of Christmas Red. I could be santa claus.",UCVNRvfZZ3Yf73uhqz4mjHCQ,http://www.youtube.com/@zaijanadrianne7739,0,,
Ugx4naVklmtiwK2pmop4AaABAg.AB8ophRgwrsACCCGTKilWR,,1,"2024-12-18 18:21:54",@matteoaper5269,"*suit instead of sort",UCjLXbs8_7nTme1i0oBjSOUw,http://www.youtube.com/@matteoaper5269,1,Ugx4naVklmtiwK2pmop4AaABAg,@zaijanadrianne7739
Ugx4naVklmtiwK2pmop4AaABAg.AB8ophRgwrsACMEk7YEhHJ,,0,"2024-12-22 15:55:58",@T0n3x_yt,"Anyone can be Santa*",UC-I9xPjDC0mGK68bBJxJ-6w,http://www.youtube.com/@T0n3x_yt,1,Ugx4naVklmtiwK2pmop4AaABAg,@zaijanadrianne7739
Ugx4naVklmtiwK2pmop4AaABAg.AB8ophRgwrsAHGLKBZuRC1,,0,"2025-04-23 15:34:59",@oliverthepro8827,"It's meet not play?",UCUxZD02TXxD5J_2HVfzmzeg,http://www.youtube.com/@oliverthepro8827,1,Ugx4naVklmtiwK2pmop4AaABAg,@zaijanadrianne7739
Ugz4OBK1svhPYxY_HCh4AaABAg,0,0,"2024-11-20 01:48:12",@emillaviles1267,"I know this ads this was used in philipines because it was almost birthday of jesus in 2024 december 25",UCRfvPsIz8LPWdgFI_Mfo17A,http://www.youtube.com/@emillaviles1267,0,,
Ugyn0UDOhRu-LQ9nADN4AaABAg,0,1,"2024-11-19 05:41:06",@CrislanNale,"I love coca cola it ice and cups 🥤🥤🥤🧊🧊🧊🧊",UCsbo6BcH1pw9awh7ZmKitlA,http://www.youtube.com/@CrislanNale,0,,
Ugx6YeA2saxpH9WJjkJ4AaABAg,0,0,"2024-11-18 11:45:17",@kennethtambasacan,"Again TVC Coke Anyone Be Santa In 2024",UCuITT225ytKRGUc459iOaJw,http://www.youtube.com/@kennethtambasacan,0,,
UgyDijtKgmIR-wp2RFV4AaABAg,0,6,"2024-11-14 11:27:25",@sunay-Brawe,"I love you coca cola and i love you santa❤",UCxOzBkzAJ3MDPf9Ip9eYAIQ,http://www.youtube.com/@sunay-Brawe,0,,
UgwDQ3AGps-6NHkNpUd4AaABAg,0,2,"2024-10-09 13:13:03",@JalilJeffersonSabas,"Lyrics: anyone can be santa I fantasized it a lot with this hat up on my head and his suit of christmas red i could be santa clause",UCoo3IstQLMtF0v9cwUMqdPQ,http://www.youtube.com/@JalilJeffersonSabas,0,,
UgxNHo_Vd1lGt8TEKc94AaABAg,1,0,"2024-09-07 18:50:55",@tomasz_maxylewith9691,"2024 anyone ?",UC9hDDwo4Ab3nNfM0gzasKUg,http://www.youtube.com/@tomasz_maxylewith9691,0,,
UgxNHo_Vd1lGt8TEKc94AaABAg.A85bVdP4n2zAAh5T88fL-D,,0,"2024-11-11 10:35:23",@luanmonteiroamaral,"Trump, the new president ❤❤❤❤❤",UCQ7-d2j4tMC__w64Dx-hJdg,http://www.youtube.com/@luanmonteiroamaral,1,UgxNHo_Vd1lGt8TEKc94AaABAg,@tomasz_maxylewith9691
UgybybMcSNqVs0w7HZ14AaABAg,0,0,"2024-08-15 14:42:13",@rmstore6911,"SANTA CLAAUUUUUUUUUS 0:15",UCLej3Z4tDgdd2Sxh7DLYgLw,http://www.youtube.com/@rmstore6911,0,,
UgyD3NwgMIrO8POs6P94AaABAg,0,1,"2024-06-26 19:59:59",@RomansLovesAnimating,"I remember this ad i used to to get everytime i open yt",UCwsM4x-USbW37bDSgrzqlFQ,http://www.youtube.com/@RomansLovesAnimating,0,,
Ugxb_Rip_PD0KTtB9g54AaABAg,1,19,"2024-03-06 20:27:19",@pudiiness,"I'm listening to this song in March 2024, I can't get it out of my head, it makes me very nostalgic. I hope this year Christmas is as nice as 2023! 🤍",UCDEcKiD3_CNkh_XlXhRp0-w,http://www.youtube.com/@pudiiness,0,,
Ugxb_Rip_PD0KTtB9g54AaABAg.A0eQTpAzsrtACl8d5H87-R,,0,"2025-01-01 17:22:50",@iamchainedinabasementrnhelp666,"i wish you were right but it wasnt, ai ruined it all :(((",UCwQGw0W7c6MWxZcMe1wUIlg,http://www.youtube.com/@iamchainedinabasementrnhelp666,1,Ugxb_Rip_PD0KTtB9g54AaABAg,@pudiiness
Ugyo60Als3j-wifrWWl4AaABAg,0,0,"2024-02-15 21:38:22",@jujievillahermosa358,"😮 Coppola",UCUR0ksALU8NCfPKoJLHHjiQ,http://www.youtube.com/@jujievillahermosa358,0,,
Ugyh_ZH1fYE8fQG1Rz14AaABAg,0,2,"2024-01-17 15:51:01",@Cola_Kalashni774,"Taste The Felling (2016) + The World needs more Santa's (2023-2024) = Taste The Felling, The World Needs more Santa's",UC8QesXf7S9lwQUAvz9TG18A,http://www.youtube.com/@Cola_Kalashni774,0,,
UgyTmPWh9FxzuOKqNpJ4AaABAg,0,4,"2024-01-17 14:22:33",@CyborgClydeGamingEdits121,"Alr miss this song and i love it and miss 2023 and christmas was great",UCNujFNKcOp47XIJgtKN0zRA,http://www.youtube.com/@CyborgClydeGamingEdits121,0,,
UgyfagIM9vGxaWHKHAN4AaABAg,0,14,"2024-01-11 01:23:53",@JalilJeffersonSabas,"Every Christmas this Jingle from last year rings my memory",UCoo3IstQLMtF0v9cwUMqdPQ,http://www.youtube.com/@JalilJeffersonSabas,0,,
UgzcvbuHGpZDt0N3tkh4AaABAg,0,0,"2024-01-07 13:55:58",@eggzy644,"can you make another ad but with the recycle micola song?",UCPScSmzVG0Mr26cpwjEuVpQ,http://www.youtube.com/@eggzy644,0,,
UgxP5Exn4vjXYbKd2Rl4AaABAg,0,0,"2024-01-01 12:30:28",@primeedwardsonecarma9148,"I do not think this is in the Philippines",UC2nvpNqs__4mEd9lC8kEfhQ,http://www.youtube.com/@primeedwardsonecarma9148,0,,
UgwxcqFCQ1kOGK5Vu6R4AaABAg,0,0,"2023-12-30 17:24:53",@rnnrms,"Is this Joey Cook’s voice?",UCWRTqfovthjAszbij1QFYqw,http://www.youtube.com/@rnnrms,0,,
UgyXIa7DIwiw6pnP6514AaABAg,0,0,"2023-12-28 09:36:56",@Ghostofhrcodm,"Who's here after the ads?",UCBWTc3n9j4tvexXUCUMyMGQ,http://www.youtube.com/@Ghostofhrcodm,0,,
UgygwM-_uZdIyzkO3NB4AaABAg,0,0,"2023-12-27 15:53:02",@vanillaonatree2066,"This video is higher quality music than the ad",UCb9QAjuks_LTCUUakfebaaw,http://www.youtube.com/@vanillaonatree2066,0,,
Ugx22FnnnyQtvdzUR8R4AaABAg,3,172,"2023-12-27 03:35:13",@gaminalltheway5770,"This song is unbelievably catchy.",UCnsfW8voh8iopr2dzlv4ovA,http://www.youtube.com/@gaminalltheway5770,0,,
Ugx22FnnnyQtvdzUR8R4AaABAg.9yoN-o1ZaRM9yorC1ekMvW,,4,"2023-12-27 08:07:46",@timmaglente3652,REAL,UC8nTy1BW8Fx-QIb8BiSz2LQ,http://www.youtube.com/@timmaglente3652,1,Ugx22FnnnyQtvdzUR8R4AaABAg,@gaminalltheway5770
Ugx22FnnnyQtvdzUR8R4AaABAg.9yoN-o1ZaRM9ypX-LFD7vh,,0,"2023-12-27 14:21:47",@xdush,"it is my ass, worst song I ever heard. Kids of 8yrs old sing better",UCHNvntqmeOZFE3tr8mC2PlQ,http://www.youtube.com/@xdush,1,Ugx22FnnnyQtvdzUR8R4AaABAg,@gaminalltheway5770
Ugx22FnnnyQtvdzUR8R4AaABAg.9yoN-o1ZaRM9yygzYWYzOS,,9,"2023-12-31 03:50:57",@vanillaonatree2066,"Any wan can be Santah, I've fanasized it alaat! Wi' his hat upon mah head an' his suit o' Chrimuhst red! I could be Santa Klaaus",UCb9QAjuks_LTCUUakfebaaw,http://www.youtube.com/@vanillaonatree2066,1,Ugx22FnnnyQtvdzUR8R4AaABAg,@gaminalltheway5770
UgylmnxsalDUXMWMHXN4AaABAg,0,0,"2023-12-25 20:16:15",@shattervol7,"I HATE THE ADD SO MUCH WHENEVER I HEAR THE FIRST WORD MY BLOOD BOILS MAN",UCMkoOQtxvQi-luggk7rHeEw,http://www.youtube.com/@shattervol7,0,,
UgyLji8ouwaGZ6mZSf94AaABAg,0,5,"2023-12-25 03:09:00",@ding-dongdumbassdododunderhead,"good on santa going back to his coca cola roots",UCP_IZzO22rjaQAvdM8J04Qw,http://www.youtube.com/@ding-dongdumbassdododunderhead,0,,
UgzTrvZsk5GxgmFx0RF4AaABAg,0,0,"2023-12-24 21:30:41",@imbestpumpkin,"Ho ho houj",UCtcfwVGoM6vkpJEf9MmhF6w,http://www.youtube.com/@imbestpumpkin,0,,
Ugw3XGs3sqE3EPKOQXN4AaABAg,0,7,"2023-12-24 14:36:16",@WaitJizoIsACat,"This guy already coke he just doesn't know it yet 🎅🎅🎅🐱",UCi6OuUbY5P1Yev-q11wk-2w,http://www.youtube.com/@WaitJizoIsACat,0,,
UgxMJCqnbm1hpmjra2B4AaABAg,0,0,"2023-12-24 07:33:33",@4tgarden989,"🖐.. Saint 🎅, ℹ️ want to drink 😧.. Coke 🥤.. 🥰",UCk5YWGdREFU9AUj46XizK2g,http://www.youtube.com/@4tgarden989,0,,
UgwZmhLf8heX7JAZZVh4AaABAg,0,0,"2023-12-24 07:28:02",@JaireelTecson,"Hi Santa gcash",UCeWa3uWmSHLbCZfTSOc1Zyw,http://www.youtube.com/@JaireelTecson,0,,
UgxbNA8AqG5G-VuTnF94AaABAg,0,3,"2023-12-24 05:08:09",@professoralucard1795,"love this music🥰",UCzQTEjq-AJtNtYxR57NPVTA,http://www.youtube.com/@professoralucard1795,0,,
UgwLaYNAfLQPgoqWn1d4AaABAg,0,1,"2023-12-24 01:05:10",@siggybuttbrain7026,"FUCK THIS SONG, bro like how you gonna miss such an obvious rhyme it’s so annoying, why is it “I could be Santa claooouse” instead of “I could be Santa instead” which would fit far better becuase it rhymes with “suit of Christmas red”",UCKLTRSsDXj2WQ6eQzdPLc4w,http://www.youtube.com/@siggybuttbrain7026,0,,
Ugw3a71j-YF-G-cVnPx4AaABAg,1,1,"2023-12-23 16:41:26",@Triskaidekaphobia-z1r,"Coke is unhealthy",UCkrCMu8jYrT57gqSQEPShGg,http://www.youtube.com/@Triskaidekaphobia-z1r,0,,
Ugw3a71j-YF-G-cVnPx4AaABAg.9yfTniPgDB79yf_HLq4K8V,,0,"2023-12-23 17:38:03",@joshuaguinto6219,0:07,UCqQ7m9NFjVCRWK6NFy0j2PA,http://www.youtube.com/@joshuaguinto6219,1,Ugw3a71j-YF-G-cVnPx4AaABAg,@Triskaidekaphobia-z1r
UgwNJwtJYHkOIF_nSoF4AaABAg,0,0,"2023-12-23 12:27:24",@jbsjdbsibja9441,bangerr,UCZOXlv9TKQecdsHOMDm1Tyg,http://www.youtube.com/@jbsjdbsibja9441,0,,
Ugz60CJZpe8FjbgPhWR4AaABAg,0,0,"2023-12-23 11:51:39",@paulineannebuigasco8138,"Coca cola holidays ❤",UC2O3Hj5HlIScmniul4sMi5A,http://www.youtube.com/@paulineannebuigasco8138,0,,
Ugy0bmLcoYbAjEkXe5N4AaABAg,0,0,"2023-12-23 09:47:51",@noeliazegarrraparedes1259,"This sounds Chinese",UCs9r_h8vB93oqfv_hfOHK7w,http://www.youtube.com/@noeliazegarrraparedes1259,0,,
UgweoJlzqPGJ4JOhljF4AaABAg,1,2,"2023-12-23 08:37:41",@itzhilaryyy,"the song is underrated but why are there alot of santa's 😭",UCr_7tlvum1ngmhD6y-tQNlg,http://www.youtube.com/@itzhilaryyy,0,,
UgweoJlzqPGJ4JOhljF4AaABAg.9yebRdx-xuC9ynTsigJJlB,,3,"2023-12-26 19:16:03",@crystal25657,"Cause ""anyone can be Santa""",UCdxQXoEg_3kfpyExHd-Mj3Q,http://www.youtube.com/@crystal25657,1,UgweoJlzqPGJ4JOhljF4AaABAg,@itzhilaryyy
Ugwg6bDxziYwMw2HXNl4AaABAg,0,0,"2023-12-23 03:06:19",@ZackaryCristobal,"yeah me too",UCtSb8bDXBv-OqJqhYQJjujg,http://www.youtube.com/@ZackaryCristobal,0,,
UgwwWVV_49maGiLtqoF4AaABAg,0,3,"2023-12-23 02:41:56",@swag_jay-_-2743,"Theres no word in my mind to tell how i hate this music and this add at any yt video i see",UCv_wldBJqJ9GfgFOTSJ7d4g,http://www.youtube.com/@swag_jay-_-2743,0,,
UgyUH08CaMUtSwwJToN4AaABAg,0,0,"2023-12-23 00:44:24",@wrick316,"I don’t think so because I’m 5 months away and I’m still working and I’m working and I’m working on it and I’m trying not too much but I’m just not feeling good 😮😊",UC8XuQs5Eq3vYvAN6jzyvLoA,http://www.youtube.com/@wrick316,0,,
UgxGqguJYy2xeHKgr5N4AaABAg,0,0,"2023-12-23 00:23:15",@HelenCuaresma-p4s,"I drink coke",UCrsQVieyzMFsaHZO1NQ50oA,http://www.youtube.com/@HelenCuaresma-p4s,0,,
Ugyfw_-VFUvLOlVSPs94AaABAg,0,3,"2023-12-22 21:15:18",@rigormortiz5357,"Unilab yan? 🤪🤪🤪",UCjEL4BN65_PtUOhWWHKJCJw,http://www.youtube.com/@rigormortiz5357,0,,
UgztIafR5_mFZh7asYF4AaABAg,0,1,"2023-12-22 18:24:10",@marygrace6729,"I love the song ngl❤🎉",UCRQvE6GwGcxVebGjgzZfihA,http://www.youtube.com/@marygrace6729,0,,
UgyLIp4kPeL706RjyqV4AaABAg,0,0,"2023-12-22 15:33:51",@mjbachao14,,UCQcHUxLsteIiryxmYaNxx-Q,http://www.youtube.com/@mjbachao14,0,,
UgxlJOBUy3Nc2sMcfkJ4AaABAg,0,0,"2023-12-22 14:30:43",@Rey-pq1yr,"Me too",UCPTx8b-S0c9vBFoRaFNC3Aw,http://www.youtube.com/@Rey-pq1yr,0,,
UgyDQv_bnVN7Lx0WTbp4AaABAg,0,9,"2023-12-22 14:28:09",@teewsrettib,"노래 너무 좋다",UCiIB-9n9OX70C9OWT5E_BPQ,http://www.youtube.com/@teewsrettib,0,,
UgxOrC5ZHjCKcEWT_uN4AaABAg,0,0,"2023-12-22 14:09:41",@RocelSala,"i love❤",UCbvfM7K6Cv6kEOzviEFI4wg,http://www.youtube.com/@RocelSala,0,,
UgxLhrZ8bqHhYx4zxoJ4AaABAg,0,6,"2023-12-22 13:16:10",@GamerChlos,"Lab ko coca cola nakuha ko ad na to habang umiinom ng coke hahahhah",UCVy-z0Mp7gYEvaywjbrsMNA,http://www.youtube.com/@GamerChlos,0,,
UgxE3Sahg3wE1XzHlM54AaABAg,0,1,"2023-12-22 13:04:53",@JohnnyBravo24,"Love it, nice video!",UCZRzTCT6Q_fRHhhfjGvftcw,http://www.youtube.com/@JohnnyBravo24,0,,
UgxVvYO7I2hht0wVy5t4AaABAg,0,0,"2023-12-22 09:26:17",@carlapudadera4213,Ro,UCUdIUjI26Kd65TUAhLhRCMw,http://www.youtube.com/@carlapudadera4213,0,,
UgxVkgfCCUt_a7wEcbZ4AaABAg,9,144,"2023-12-22 09:04:19",@joshualawrenceareopagita6501,"If this was a song everyones jaws would drop",UCRq4sfb2yGKAMfvg23-oMlw,http://www.youtube.com/@joshualawrenceareopagita6501,0,,
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFO9ydmxfWhKg_,,0,"2023-12-23 00:59:05",@xpreflex6265,"Her voice is annoying",UCY4tJ4BJk4njd2xS4L3jH3g,http://www.youtube.com/@xpreflex6265,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOAA2taI2oCzW,,9,"2024-10-26 10:34:02",@7cloudsChristmasMusic,"It just came out! :) Celeste - Anyone Can Be Santa",UCTYxV27zL4ycqkIVJIBfAuA,http://www.youtube.com/@7cloudsChristmasMusic,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOAAaRbqAJnjp,,4,"2024-11-08 20:34:15",@momomon7662,"@7cloudsChristmasMusic You are a legend for saying this. I've loved this song ever since I first saw the ad last year, this was one of the few ads I never skipped when it came on just because of the song. Thank you so much.",UCFAk1K-n1NXmUSUEtwyfvcA,http://www.youtube.com/@momomon7662,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOAB7gai7w5Mr,,1,"2024-11-22 03:48:05",@aivhanmartinez0728,"I was looking for the title of the song 😭",UCdh4tGdbDt6ofKucqIPj1Gw,http://www.youtube.com/@aivhanmartinez0728,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOABYENN5452l,,0,"2024-12-02 11:12:13",@Lukelovell2,"It is a song silly, it's on here and her album",UCdiFDfnxtVs70_u1GujA2xw,http://www.youtube.com/@Lukelovell2,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOABkYLOGkO8K,,0,"2024-12-07 15:16:50",@Raccoons_be_silly,"It is",UCyQhy6vUl2DtZfcfawFZ5_g,http://www.youtube.com/@Raccoons_be_silly,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOAC7z0tXuMc5,,0,"2024-12-17 03:00:29",@Sebastian-f5y4x,"@7cloudsChristmasMusic yay",UC1bgTJPLbvJ8rsfbHzIwYXw,http://www.youtube.com/@Sebastian-f5y4x,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOACV2LNJ9ifs,,0,"2024-12-26 02:00:46",@marceloolool4830,"É uma música 🎶",UCPPSoWvysesFHffwzYbh5mw,http://www.youtube.com/@marceloolool4830,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
UgxVkgfCCUt_a7wEcbZ4AaABAg.9yc4gnbEQFOACV6E-j3KgH,,0,"2024-12-26 02:34:42",@nickrodriguez3850,"essa música é do Natal sem papai noel Christmas without Santa 1974 ​@marceloolool4830",UCDhqp5VcJ5UbpuQUrEI5Nwg,http://www.youtube.com/@nickrodriguez3850,1,UgxVkgfCCUt_a7wEcbZ4AaABAg,@joshualawrenceareopagita6501
